시도명,시군구명,도로종류,도로노선번호,도로노선명,도로노선방향,소재지도로명주소,소재지지번주소,위도,경도,신호기설치방식,도로형태,주도로여부,신호등관리번호,신호등구분,신호등색종류,신호등화방식,신호등화순서,신호등화시간,광원종류,신호제어방식,신호시간결정방식,점멸등운영여부,점멸등운영시작시각,점멸등운영종료시각,보행자작동신호기유무,잔여시간표시기유무,시각장애인용음향신호기유무,도로안내표지일련번호,관리기관명,관리기관전화번호,데이터기준일자
경기도,성남시 분당구,시도,,판교원로,3,,경기도 성남시 분당구 판교동 638-2,37.386661,127.094269,3,2,Y,302043,1,4,5,녹색+황색+녹색/녹색화살표+황색+적색,30+3+14+3+20,2,2,1,Y,20:00,07:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,서판교로6번길,3,,경기도 성남시 분당구 판교동 643-3,37.387440,127.099874,3,2,Y,302044,1,4,5,녹색/녹색화살표+황색+녹색/녹색화살표+황색+적색,31+3+20+3+43,2,2,1,N,00:00,00:00,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,판교원로,3,,경기도 성남시 분당구 판교동 638-2,37.386661,127.094269,3,2,Y,302045,1,4,4,녹색+황색+녹색/녹색화살표+적색,30+3+14+40,2,2,1,Y,18:00,06:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,판교원로,3,,경기도 성남시 분당구 판교동 638-2,37.386661,127.094269,3,2,Y,302046,1,3,3,녹색+황색+적색,33+3+14,2,2,1,Y,18:00,07:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,서판교로,3,,경기도 성남시 분당구 판교동 512-4,37.394075,127.098208,3,2,Y,302047,1,3,3,녹색+황색+적색,133+3+64,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,판교원로,3,,경기도 성남시 분당구 운중동 925-1,37.388624,127.080474,3,2,Y,302048,1,3,3,녹색+황색+적색,67+3+20,2,2,1,Y,23:00,06:00,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,동판교로,3,,경기도 성남시 분당구 삼평동 709-1,37.406452,127.115453,3,2,Y,302049,1,4,5,녹색+황색+적색/녹색화살표+황색+적색,87+3+27+3+80,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,동판교로,3,,경기도 성남시 분당구 삼평동 709-1,37.406452,127.115464,3,2,Y,302050,1,3,99,녹색+황색+적색+녹색+황색+적색,87+3+35+37+3+35,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,동판교로,3,,경기도 성남시 분당구 삼평동 709-1,37.406452,127.115450,3,1,Y,302051,1,3,99,녹색+황색+적색+녹색+황색+적색,82+3+35+42+3+35,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,동판교로,3,,경기도 성남시 분당구 삼평동 709-1,37.406452,127.115450,3,2,Y,302052,1,4,5,녹색/녹색화살표+황색+녹색/녹색화살표+황색+적색,54+4+42+4+96,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,동판교로,3,,경기도 성남시 분당구 삼평동 718-7,37.401859,127.116847,3,2,Y,302053,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,60+3+12+3+62,2,2,1,Y,00:00,06:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,동판교로,3,,경기도 성남시 분당구 삼평동 718-7,37.401859,127.116863,3,2,Y,302054,1,4,5,녹색+황색+녹색/녹색화살표+황색+적색,63+3+12+3+59,2,2,1,Y,00:00,06:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,동판교로,3,,경기도 성남시 분당구 삼평동 718-7,37.401859,127.116830,3,2,Y,302055,1,4,99,녹색+황색+녹색/녹색화살표+황색+적색+녹색/녹색화살표+황색,36+4+16+4+70+16+4,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,동판교로,3,,경기도 성남시 분당구 삼평동 742-2,37.397269,127.116816,3,2,Y,302056,1,4,5,녹색+황색+녹색/녹색화살표+황색+적색,87+3+12+3+35,2,2,1,Y,00:00,06:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,동판교로,3,,경기도 성남시 분당구 삼평동 742-2,37.397269,127.116824,3,2,Y,302057,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,31+3+17+3+86,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,동판교로,3,,경기도 성남시 분당구 삼평동 743-2,37.395462,127.118430,3,1,Y,302058,1,3,3,녹색+황색+적색,40+3+17,2,2,1,Y,00:00,07:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,동판교로,3,,경기도 성남시 분당구 백현동 543-3,37.393636,127.116824,3,2,Y,302059,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,30+3+30+3+84,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,서현로,3,,경기도 성남시 분당구 백현동 545-5,37.391509,127.119751,3,2,Y,302060,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,79+4+21+4+72,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,동판교로,3,,경기도 성남시 분당구 백현동 546-6,37.3896998269,127.116753,3,2,Y,302061,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,58+4+8+4+56,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,동판교로,3,,경기도 성남시 분당구 백현동 546-6,37.3896998269,127.116753,3,1,Y,302062,1,3,5,녹색+황색+적색+녹색+황색,49+3+33+49+3,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,동판교로,3,,경기도 성남시 분당구 백현동 546-6,37.3896998269,127.116753,3,2,Y,302063,1,4,5,녹색/녹색화살표+황색+녹색+황색+적색,47+3+62+3+65,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,동판교로,3,,경기도 성남시 분당구 백현동 546-6,37.3896998269,127.116753,3,2,Y,302064,1,4,5,녹색/녹색화살표+황색+녹색/녹색화살표+황색+적색,76+4+46+4+50,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,판교로,3,,경기도 성남시 분당구 삼평동 703-3,37.403230,127.112884,3,2,Y,302065,1,4,99,녹색/녹색화살표+황색+녹색+황색+녹색/녹색화살표+황색+적색,56+4+16+4+49+4+67,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,분당내곡로,3,,경기도 성남시 분당구 삼평동 703-3,37.403230,127.112884,3,2,Y,302066,1,4,99,녹색+황색+녹색/녹색화살표+황색+적색+녹색/녹색화살표+황색,36+4+16+4+70+16+4,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,분당내곡로,3,,경기도 성남시 분당구 삼평동 741-1,37.396495,127.112776,3,2,Y,302067,1,4,5,녹색/녹색화살표+황색+녹색/녹색화살표+황색+적색,51+4+21+4+70,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,분당내곡로,3,,경기도 성남시 분당구 삼평동 741-1,37.396495,127.112776,3,2,Y,302068,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,43+4+20+4+79,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,분당내곡로,3,,경기도 성남시 분당구 백현동 541-1,37.389087,127.112940,3,2,Y,302069,1,4,99,녹색+황색+녹색/녹색화살표+황색+적색+녹색/녹색화살표+황색,29+4+19+4+71+19+4,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,서현로,3,,경기도 성남시 분당구 백현동 541-1,37.389087,127.112944,3,2,Y,302070,1,4,99,녹색+황색+녹색/녹색화살표+황색+적색+녹색/녹색화살표+황색,55+4+16+4+71+26+4,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,분당내곡로,3,,경기도 성남시 분당구 백현동 541-1,37.389087,127.112934,3,2,Y,302071,1,4,5,녹색/녹색화살표+황색+녹색/녹색화살표+황색+적색,48+3+44+3+82,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,판교로319번길,3,,경기도 성남시 분당구 삼평동 698-1,37.405274,127.104092,3,2,Y,302072,1,1,1,황색,0,2,2,1,Y,00:00,23:59,N,N,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,판교로,3,,경기도 성남시 분당구 삼평동 688-3,37.403225,127.108926,3,2,Y,302073,1,4,99,녹색+황색+녹색/녹색화살표+황색+적색+녹색/녹색화살표+황색,52+3+32+3+70+37+3,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,판교역로,3,,경기도 성남시 분당구 삼평동 672-6,37.401312,127.109672,3,2,Y,302074,1,4,99,녹색/녹색화살표+황색+녹색+황색+적색+녹색/녹색화살표+황색,22+3+46+3+97+22+3,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,판교역로,3,,경기도 성남시 분당구 삼평동 672-6,37.401312,127.109672,3,2,Y,302075,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,56+3+19+3+69,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,판교역로,3,,경기도 성남시 분당구 삼평동 667-7,37.399841,127.109732,3,2,Y,302076,1,4,99,녹색+황색+녹색/녹색화살표+황색+적색+녹색/녹색화살표+황색,37+3+22+3+65+17+3,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,판교역로,3,,경기도 성남시 분당구 삼평동 641-2,37.397155,127.109682,3,2,Y,302077,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,77+3+32+3+35,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,대왕판교로606번길,3,,경기도 성남시 분당구 삼평동 641-1,37.396226,127.111045,3,2,Y,302078,1,4,5,녹색+황색+적색/적색화살표+적색/황색+적색,27+3+17+3+100,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,판교역로,3,,경기도 성남시 분당구 백현동 531-1,37.394644,127.109860,3,2,Y,302079,1,4,5,녹색+황색+적색/적색화살표+적색/황색+적색,70+3+32+3+42,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,판교역로,3,,경기도 성남시 분당구 백현동 555-2,37.390051,127.109166,3,2,Y,302080,1,4,99,녹색/녹색화살표+황색+녹색+황색+녹색/녹색화살표+황색+적색,14+3+22+3+17+3+48,2,2,1,Y,00:00,06:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,판교역로,3,,경기도 성남시 분당구 백현동 556-3,37.387950,127.110472,3,2,Y,302081,1,4,5,녹색+황색+적색/녹색화살표+황색+적색,27+3+27+3+30,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,판교역로,3,,경기도 성남시 분당구 백현동 558-2,37.385843,127.108422,3,2,Y,302082,1,1,1,황색,0,2,2,1,Y,00:00,23:59,N,N,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,판교역로,3,,경기도 성남시 분당구 백현동 558-2,37.385843,127.108417,3,1,Y,302083,1,1,1,황색,0,2,2,1,Y,00:00,23:59,N,N,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,판교역로,3,,경기도 성남시 분당구 백현동 558-2,37.385843,127.108410,3,1,Y,302084,1,1,1,황색,0,2,2,1,Y,00:00,23:59,N,N,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,판교역로,3,,경기도 성남시 분당구 백현동 558-2,37.385843,127.108402,3,2,Y,302085,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,32+3+17+3+45,2,2,1,Y,22:00,06:00,N,N,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,판교역로,3,,경기도 성남시 분당구 백현동 558-2,37.385843,127.108400,3,2,Y,302086,1,1,1,황색,0,2,2,1,Y,00:00,23:59,N,N,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,동판교로177번길,3,,경기도 성남시 분당구 삼평동 739-1,37.397017,127.114049,3,2,Y,302087,1,1,1,황색,0,2,2,1,Y,00:00,23:59,N,N,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,대왕판교로606번길,3,,경기도 성남시 분당구 삼평동 740-1,37.396208,127.114918,3,2,Y,302088,1,4,5,녹색/녹색화살표+황색+녹색/녹색화살표+황색+적색,30+3+30+3+84,2,2,1,N,00:00,00:00,N,N,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,판교역로242번길,3,,경기도 성남시 분당구 삼평동 675-1,37.401317,127.111761,3,2,Y,302089,1,1,1,황색,0,2,2,1,Y,00:00,23:59,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,대왕판교로606번길,3,,경기도 성남시 분당구 삼평동 641-1,37.396218,127.111045,3,1,Y,302090,1,3,3,녹색+황색+적색,100+3+47,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,판교역로146번길,3,,경기도 성남시 분당구 백현동 537-1,37.393728,127.111287,3,1,Y,302091,1,3,3,녹색+황색+적색,47+3+50,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,동판교로,3,,경기도 성남시 분당구 백현동 556-3,37.387934,127.110472,3,2,Y,302092,1,3,3,녹색+황색+적색,40+3+47,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,판교역로14번길,3,,경기도 성남시 분당구 백현동 558-5,37.387097,127.111206,3,1,Y,302093,1,3,3,녹색+황색+적색,32+3+25,2,2,1,N,00:00,00:00,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,판교로255번길,3,,경기도 성남시 분당구 삼평동 616-2,37.403902,127.099175,3,2,Y,302094,1,1,1,황색,0,2,2,1,Y,00:00,23:59,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,판교로255번길,3,,경기도 성남시 분당구 삼평동 616-2,37.403902,127.099175,3,2,Y,302095,1,3,3,녹색+황색+적색,52+3+45,2,2,1,Y,20:00,06:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,판교로255번길,3,,경기도 성남시 분당구 삼평동 616-2,37.403902,127.099175,3,2,Y,302096,1,3,3,녹색+황색+적색,74+3+23,2,2,1,Y,20:00,06:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,판교로256번길,3,,경기도 성남시 분당구 삼평동 631-1,37.401295,127.102548,3,2,Y,302097,1,1,1,황색,0,2,2,1,Y,00:00,23:59,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,판교로256번길,3,,경기도 성남시 분당구 삼평동 631-1,37.401295,127.102548,3,2,Y,302098,1,1,1,황색,0,2,2,1,Y,00:00,23:59,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,대왕판교로645번길,3,,경기도 성남시 분당구 삼평동 633-2,37.399863,127.103342,3,2,Y,302099,1,1,1,황색,0,2,2,1,Y,00:00,23:59,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,대왕판교로645번길,3,,경기도 성남시 분당구 삼평동 633-2,37.399850,127.103342,3,2,Y,302100,1,1,1,황색,0,2,2,1,Y,00:00,23:59,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,판교로227번길,3,,경기도 성남시 분당구 삼평동 616-2,37.403902,127.099175,3,2,Y,302101,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,32+3+12+3+50,2,2,1,Y,19:00,15:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,판교로228번길,3,,경기도 성남시 분당구 삼평동 633-1,37.401099,127.100627,3,2,Y,302102,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,47+3+22+3+25,2,2,1,Y,20:00,06:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,판교로228번길,3,,경기도 성남시 분당구 삼평동 633-1,37.401099,127.100627,3,2,Y,302103,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,47+3+22+3+25,2,2,1,Y,19:00,07:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,판교로228번길,3,,경기도 성남시 분당구 삼평동 633-2,37.399839,127.103342,3,2,Y,302104,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,47+3+27+3+20,2,2,1,Y,00:00,07:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,국가지원지방도,23번,판교로,3,,경기도 성남시 분당구 삼평동 668-1,37.402671,127.105186,3,2,Y,302105,1,4,99,녹색+황색+녹색/녹색화살표+황색+적색+녹색/녹색화살표+황색,29+4+38+4+93+33+4,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,국가지원지방도,23번,대왕판교로,3,,경기도 성남시 분당구 삼평동 668-1,37.402671,127.105186,3,2,Y,302106,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,65+4+34+4+73,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,국가지원지방도,23번,대왕판교로,3,,경기도 성남시 분당구 삼평동 639-3,37.396480,127.106928,3,2,Y,302107,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,95+4+39+4+38,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,국가지원지방도,23번,대왕판교로,3,,경기도 성남시 분당구 백현동 519-1,37.394378,127.105323,3,2,Y,302108,1,4,99,녹색/녹색화살표+황색+녹색+황색+녹색/녹색화살표+황색+적색,38+4+21+4+26+4+83,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,국가지원지방도,23번,대왕판교로,3,,경기도 성남시 분당구 판교동 583-2,37.389581,127.101481,3,2,Y,302109,1,4,5,녹색+황색+적색+녹색/녹색화살표+황색,137+4+49+26+4,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,국가지원지방도,23번,대왕판교로,3,,경기도 성남시 분당구 백현동 467-1,37.380886,127.102149,3,2,Y,302110,1,4,99,녹색/녹색화살표+황색+녹색+황색+녹색/녹색화살표+황색+적색,28+4+24+4+66+4+70,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,국가지원지방도,23번,대왕판교로,3,,경기도 성남시 분당구 백현동 472-195,37.377818,127.102079,3,2,Y,302111,1,4,5,녹색+황색+녹색/녹색화살표+황색+적색,106+4+26+4+40,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,국가지원지방도,23번,대왕판교로,3,,경기도 성남시 분당구 궁내동 301-5,37.375515,127.101839,3,2,Y,302112,1,3,3,녹색+황색+적색,141+4+35,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,하오개로,3,,경기도 성남시 분당구 운중동 454-1,37.391512,127.056362,3,2,Y,302113,1,1,1,황색,0,2,2,1,Y,00:00,23:59,N,N,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,대왕판교로644번길,3,,경기도 성남시 분당구 삼평동 667-7,37.399839,127.109732,3,2,Y,302114,1,3,99,녹색+황색+적색+녹색+황색+적색,52+3+28+36+3+28,2,2,1,Y,22:00,06:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
