설립구분명,시설명,전화번호,소재지지번주소,소재지도로명주소,소재지우편번호,WGS84위도,WGS84경도
공립,승지초등학교,031-8099-5900,경기도 시흥시 능곡동 550번지,경기도 시흥시 승지로 110,14994,37.3724381628,126.8126783425
공립,세미초등학교,031-378-5802,경기도 오산시 내삼미동 896번지,경기도 오산시 내삼미로 127,18113,37.1744789452,127.0643475040
공립,필봉초등학교,031-372-5714,경기도 오산시 금암동 486번지,경기도 오산시 수청로 124,18108,37.1788153201,127.0524151586
공립,선행초등학교,031-898-8605,경기도 수원시 권선구 권선동 1331번지,경기도 수원시 권선구 세권로196번길 21,16582,37.2543851636,127.0259760105
공립,군포신기초등학교,031-348-8500,경기도 군포시 부곡동 1208번지,경기도 군포시 삼성로28번길 3,15874,37.3386605059,126.9327632192
공립,빛가온초등학교,02-2169-1400,경기도 광명시 일직동 526번지,경기도 광명시 양달로10번길 8,14351,37.4131265473,126.8813510322
공립,해오름초등학교,031-348-0922,경기도 안양시 동안구 관양동 1671번지,경기도 안양시 동안구 동편로 117,13930,37.4106850937,126.9687192700
공립,솔터초등학교,031-996-2543,경기도 김포시 마산동 615-3번지,경기도 김포시 김포한강7로22번길 61,10067,37.6411822116,126.6343423202
공립,한산초등학교,031-916-8451,경기도 고양시 일산서구 덕이동 1614번지,경기도 고양시 일산서구 하이파크1로 56,10236,37.6959479630,126.7532601900
공립,백송초등학교,031-919-1781,경기도 고양시 일산서구 덕이동 1532번지,경기도 고양시 일산서구 하이파크3로 110,10230,37.7018085198,126.7535757476
공립,만정초등학교,031-692-5612,경기도 안성시 공도읍 만정리 783-1번지,경기도 안성시 공도읍 송원길 12,17550,37.0069436391,127.1717138641
공립,장내초등학교,031-559-4161,경기도 남양주시 평내동 563번지,경기도 남양주시 평내로 64,12226,37.6410858765,127.2348895033
공립,판곡초등학교,031-559-3812,경기도 남양주시 호평동 713번지,경기도 남양주시 늘을3로 15,12143,37.6601556192,127.2418284140
공립,평동초등학교,031-515-0109,경기도 남양주시 호평동 659번지,경기도 남양주시 호평로68번길 16,12150,37.6546251722,127.2477427394
공립,금향초등학교,031-937-7000,경기도 파주시 금촌동 1007번지,경기도 파주시 쇠재로 123,10919,37.7525618207,126.7767682966
공립,목암초등학교,031-962-4467,경기도 고양시 덕양구 고양동 722번지,경기도 고양시 덕양구 푸른마을로 63,10270,37.7141869833,126.9046453998
공립,김포신풍초등학교,031-996-0916,경기도 김포시 풍무동 878번지,경기도 김포시 풍무로208번길 14,10113,37.6130163758,126.7265462423
공립,대청초등학교,031-896-3917,경기도 용인시 수지구 죽전동 1389번지,경기도 용인시 수지구 죽전로 276,16877,37.3341020045,127.1288667229
공립,신일초등학교,031-896-4812,경기도 용인시 수지구 신봉동 920번지,경기도 용인시 수지구 신봉2로48번길 28,16817,37.3292973971,127.0777229000
공립,안양호암초등학교,070-7114-3704,경기도 안양시 만안구 석수동 221-40번지,경기도 안양시 만안구 예술공원로103번길 73,13912,37.4208495955,126.9164800760
공립,나눔초등학교,031-423-2984,경기도 안양시 동안구 평촌동 109-1번지,경기도 안양시 동안구 흥안대로414번길 22,14064,37.3905790399,126.9755715516
공립,동암초등학교,031-837-9920,경기도 의정부시 장암동 37-52번지,경기도 의정부시 장곡로 206,11722,37.7231305154,127.0541982569
공립,버들개초등학교,031-878-3421,경기도 의정부시 녹양동 190-51번지,경기도 의정부시 체육로 201,11602,37.7619507487,127.0287840216
공립,부천양지초등학교,0508-4262-6829,경기도 부천시 소사구 괴안동 42-17번지,경기도 부천시 소사구 안곡로 130,14686,37.4805818533,126.8155118739
공립,평택송화초등학교,031-658-1454,경기도 평택시 팽성읍 송화리 783-6번지,경기도 평택시 팽성읍 송화택지로25번길 14,17989,36.9629502818,127.0569845701
공립,장당초등학교,031-611-8928,경기도 평택시 장당동 630번지,경기도 평택시 송탄로 46,17785,37.0500853737,127.0576369936
공립,사능초등학교,031-574-1726,경기도 남양주시 진건읍 사능리 360-1번지,경기도 남양주시 진건읍 사릉로372번길 2,12140,37.6554092879,127.1840942272
공립,남양주백봉초등학교,031-595-1630,경기도 남양주시 평내동 607번지,경기도 남양주시 의안로 158,12227,37.6434370330,127.2424190394
공립,양오초등학교,031-528-6336,경기도 남양주시 오남읍 양지리 616-5번지,경기도 남양주시 오남읍 양지로 261-35,12047,37.6976045583,127.1923207348
공립,신평초등학교,031-792-7294,경기도 하남시 신장동 216번지,경기도 하남시 신장동로 67,12948,37.5441630872,127.2152644031
공립,석곶초등학교,031-949-8316,경기도 파주시 동패동 1700번지,경기도 파주시 책향기로 451,10874,37.7251103445,126.7219550768
공립,효탑초등학교,031-294-8162,경기도 수원시 권선구 탑동 870번지,경기도 수원시 권선구 효탑로16번길 17,16610,37.2665137820,126.9758128513
공립,상미초등학교,070-7099-0023,경기도 부천시 원미구 상동 588-7번지,경기도 부천시 원미구 상이로 64,14594,37.4947422859,126.7445553388
공립,평택안일초등학교,031-686-5264,경기도 평택시 안중읍 현화리 845-1번지,경기도 평택시 안중읍 안중로 13,17939,36.9828171856,126.9244156095
공립,현일초등학교,031-682-1921,경기도 평택시 안중읍 현화리 823-1번지,경기도 평택시 안중읍 현화중앙길 83,17937,36.9860679923,126.9200200157
공립,어람초등학교,031-575-1791,경기도 남양주시 오남읍 오남리 358-5번지,경기도 남양주시 오남읍 진건오남로550번길 25,12039,37.6824424522,127.2131149008
공립,화성금곡초등학교,031-613-8014,경기도 화성시 동탄구 반송동 78번지,경기도 화성시 동탄구 동탄문화센터로 13,18438,37.1988617455,127.0667315222
공립,반지초등학교,031-610-8600,경기도 평택시 이충동 683번지,경기도 평택시 이충로 7,17736,37.0579445233,127.0695361405
공립,석우초등학교,031-299-8800,경기도 화성시 동탄구 반송동 20번지,경기도 화성시 동탄구 동탄시범한빛길 32,18437,37.2089534825,127.0681050958
공립,오산원일초등학교,031-378-6281,경기도 오산시 원동 360-19번지,경기도 오산시 오산로132번길 27,18143,37.1394481540,127.0712365975
공립,용인한일초등학교,031-8005-7951,경기도 용인시 기흥구 공세동 680번지,경기도 용인시 기흥구 한보라1로 145,17083,37.2433151703,127.1069992641
공립,나산초등학교,031-8020-4108,경기도 용인시 기흥구 보라동 613번지,경기도 용인시 기흥구 한보라1로43번길 8,17081,37.2503811787,127.1094320089
공립,예봉초등학교,031-521-6383,경기도 남양주시 와부읍 덕소리 252번지,경기도 남양주시 와부읍 수레로 108,12207,37.5920205290,127.2209610747
공립,주원초등학교,031-860-6115,경기도 양주시 고암동 580-5번지,경기도 양주시 고암길 242,11454,37.8354770453,127.0729448631
공립,하늘초등학교,031-975-8971,경기도 고양시 일산동구 중산동 1799번지,경기도 고양시 일산동구 하늘마을1로 46,10311,37.6773008253,126.7899283032
공립,반석초등학교,031-613-2689,경기도 화성시 동탄구 반송동 223번지,경기도 화성시 동탄구 동탄반석로 22,18457,37.1936290164,127.0779500800
공립,상봉초등학교,031-297-3566,경기도 화성시 효행구 봉담읍 동화리 569번지,경기도 화성시 효행구 봉담읍 상봉길 52,18316,37.2181767882,126.9549239682
공립,솔빛초등학교,031-613-2305,경기도 화성시 동탄구 반송동 133번지,경기도 화성시 동탄구 동탄반석로 84,18456,37.1967330976,127.0738199840
공립,율목초등학교,031-204-9859,경기도 화성시 병점구 반월동 879번지,경기도 화성시 병점구 영통로50번길 19,18379,37.2370454798,127.0643597541
공립,반송초등학교,031-613-3924,경기도 화성시 동탄구 반송동 199번지,경기도 화성시 동탄구 동탄솔빛로 14,18441,37.1905362227,127.0701592150
공립,나비초등학교,031-990-1063,경기도 김포시 구래동 6893-5번지,경기도 김포시 김포한강10로134번길 70,10070,37.6402378285,126.6260565095
공립,함박초등학교,031-218-1400,경기도 용인시 처인구 역북동 737번지,경기도 용인시 처인구 명지로40번길 46,17055,37.2337387577,127.1841260399
공립,운유초등학교,031-996-2741,경기도 김포시 장기동 1885-7번지,경기도 김포시 김포한강2로 239,10084,37.6467781762,126.6603601095
공립,중일초등학교,031-546-3302,경기도 용인시 기흥구 중동 1098번지,경기도 용인시 기흥구 동백죽전대로527번길 36,16991,37.2857501925,127.1431269379
공립,청수초등학교,031-997-0832,경기도 김포시 운양동 1300-2번지,경기도 김포시 김포한강11로 256,10073,37.6539368814,126.6785992821
공립,회암초등학교,031-869-3704,경기도 양주시 옥정동 870번지,경기도 양주시 옥정서로5길 27-3,11469,37.8352301919,127.0871290720
공립,율정초등학교,031-859-8511,경기도 양주시 옥정동 1028번지,경기도 양주시 옥정동로 245-41,11467,37.8280595202,127.0960096889
공립,옥정초등학교,031-861-9560,경기도 양주시 옥정동 956번지,경기도 양주시 옥정로5길 42-9,11472,37.8233914596,127.0884108313
공립,연푸른초등학교,031-868-7799,경기도 양주시 옥정동 940번지,경기도 양주시 옥정서로1길 27,11479,37.8148334838,127.0871177169
공립,옥정호수초등학교,031-869-3600,경기도 양주시 옥정동 1044,경기도 양주시 옥정동로 188,11474,37.8234493753,127.0999890092
공립,고산하늘초등학교,031-8027-9512,경기도 광주시 고산동 650번지,경기도 광주시 태성3로 26,12790,37.3742787449,127.2292805484
공립,고산별빛초등학교,031-8027-9800,경기도 광주시 고산동 706번지,경기도 광주시 고산별빛로 6,12790,37.3719473779,127.2228851183
공립,고양오금초등학교,02-381-8517,경기도 고양시 덕양구 오금동 581번지,경기도 고양시 덕양구 오금1로 10,10578,37.6623033939,126.8951393449
공립,모당초등학교,031-975-9239,경기도 고양시 일산동구 중산동 1684번지,경기도 고양시 일산동구 하늘마을로 144,10355,37.6794635308,126.7809260456
공립,청덕초등학교,031-693-5008,경기도 용인시 기흥구 청덕동 507번지,경기도 용인시 기흥구 구성1로 61,16892,37.2943501587,127.1493819854
공립,시흥능곡초등학교,070-7096-7291,경기도 시흥시 능곡동 797번지,경기도 시흥시 능곡중앙로 22,14995,37.3653100203,126.8129692294
공립,장기초등학교,031-996-9630,경기도 김포시 장기동 1639번지,경기도 김포시 김포한강2로 173,10085,37.6424445442,126.6644100560
공립,도촌초등학교,031-755-0682,경기도 성남시 중원구 도촌동 646번지,경기도 성남시 중원구 도촌남로 99,13424,37.4147373548,127.1580315754
공립,모락초등학교,031-459-9732,경기도 의왕시 오전동 235번지,경기도 의왕시 보식골로 40,16051,37.3586971942,126.9735011710
공립,능동초등학교,031-613-4205,경기도 화성시 동탄구 능동 1085번지,경기도 화성시 동탄구 동탄원천로 315-27,18432,37.2133455179,127.0589171812
공립,도이초등학교,031-8059-1601,경기도 화성시 만세구 향남읍 행정리 476번지,경기도 화성시 만세구 향남읍 행정동로 87,18591,37.1326867890,126.9261195289
공립,예당초등학교,031-8055-7108,경기도 화성시 동탄구 석우동 54번지,경기도 화성시 동탄구 동탄반석로 245,18447,37.2105746501,127.0752072557
공립,중동초등학교,070-7016-4103,경기도 부천시 원미구 중동 1290번지,경기도 부천시 원미구 심중로75번길 37,14613,37.4900313988,126.7694207330
공립,푸른초등학교,031-8003-1051,경기도 화성시 동탄구 능동 1136번지,경기도 화성시 동탄구 동탄공원로 21-38,18429,37.2023890191,127.0553185786
공립,한울초등학교,031-8059-0231,경기도 화성시 만세구 향남읍 행정리 442번지,경기도 화성시 만세구 향남읍 행정중앙1로 25,18599,37.1269764508,126.9178207895
공립,행정초등학교,031-8059-0151,경기도 화성시 만세구 향남읍 행정리 493번지,경기도 화성시 만세구 향남읍 행정중앙1로 77,18600,37.1265545835,126.9237229533
공립,가운초등학교,031-558-3971,경기도 남양주시 다산동 677번지,경기도 남양주시 가운로2길 54,12262,37.6005015689,127.1558463364
공립,송현초등학교,031-611-9613,경기도 평택시 지산동 675-19번지,경기도 평택시 경기대로 1432,17729,37.0725117254,127.0671026548
공립,신곡초등학교,031-986-9532,경기도 김포시 고촌읍 신곡리 1267번지,경기도 김포시 고촌읍 수기로 67-30,10130,37.5966501549,126.7663744968
공립,하남풍산초등학교,031-795-2805,경기도 하남시 덕풍동 730번지,경기도 하남시 덕풍북로 100,12928,37.5543502806,127.2014245441
공립,아람초등학교,031-979-5412,경기도 고양시 덕양구 행신동 1069번지,경기도 고양시 덕양구 서정마을로 36,10491,37.6194422607,126.8505238141
공립,안산대월초등학교,031-508-6912,경기도 안산시 단원구 신길동 1551번지,경기도 안산시 단원구 신길로 67,15401,37.3361366672,126.7877452871
